"","Page Title","Description","Reference","Extent","Level","Languages","Scripts","Creation date","Legal","ImgSrc"
"391","Dza dhar bhir snyan brgyud sogs","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (207)
            
          
              ","EAP039/1/4/183","207 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_183/1.jp2/full/!600,300/0/default.jpg"
"392","Dug lnga'i nad sel","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (106)
            
          
              ","EAP039/1/4/184","106 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_184/1.jp2/full/!600,300/0/default.jpg"
"393","gShin rje gshed kyi sgrub thabs","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (194)
            
          
              ","EAP039/1/4/185","194 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_185/1.jp2/full/!600,300/0/default.jpg"
"394","Zhi khro sku gsum gsol 'debs","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (164)
            
          
              ","EAP039/1/4/186","164 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_186/1.jp2/full/!600,300/0/default.jpg"
"395","gDams pa zab mo","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (82)
            
          
              ","EAP039/1/4/187","82 TIFF images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_187/1.jp2/full/!600,300/0/default.jpg"
"396","Dri med bshags pa","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (219)
            
          
              ","EAP039/1/4/188","219 TIFF images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_188/1.jp2/full/!600,300/0/default.jpg"
"397","Sems khrid sna tshogs","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (154)
            
          
              ","EAP039/1/4/189","154 TIFF images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_189/1.jp2/full/!600,300/0/default.jpg"
"398","sNyan brgyud yang rdzang ma","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (146)
            
          
              ","EAP039/1/4/190","146 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_190/1.jp2/full/!600,300/0/default.jpg"
"399","bDud dpung zil gnon","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (78)
            
          
              ","EAP039/1/4/191","78 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_191/1.jp2/full/!600,300/0/default.jpg"
"400","bShad rgyud","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (305)
            
          
              ","EAP039/1/4/192","305 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_192/1.jp2/full/!600,300/0/default.jpg"
"401","dGongs 'dus khrid kyi lde mig","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (222)
            
          
              ","EAP039/1/4/193","222 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_193/1.jp2/full/!600,300/0/default.jpg"
"402","Don rig brgyud pa'i lo rgyus","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (290)
            
          
              ","EAP039/1/4/194","290 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_194/1.jp2/full/!600,300/0/default.jpg"
"403","sPyan ras gzigs kyi skyes rabs bka' 'chem thon thing ma","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (136)
            
          
              ","EAP039/1/4/195","136 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_195/1.jp2/full/!600,300/0/default.jpg"
"404","Pad 'byung rnam thar","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (106)
            
          
              ","EAP039/1/4/196","106 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_196/1.jp2/full/!600,300/0/default.jpg"
"405","sNyan rgyud gsol 'debs","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (112)
            
          
              ","EAP039/1/4/197","112 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_197/1.jp2/full/!600,300/0/default.jpg"
"406","Zab chos zhi khro dgongs pa rang grol","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (186)
            
          
              ","EAP039/1/4/198","186 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_198/1.jp2/full/!600,300/0/default.jpg"
"407","mKha' 'gro snying thig gi khrid yig zab lam gsal byed","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (178)
            
          
              ","EAP039/1/4/199","178 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_199/1.jp2/full/!600,300/0/default.jpg"
"408","dKar brgyud rnam thar gnad kyi sgron me stod cha","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (196)
            
          
              ","EAP039/1/4/200","196 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_200/2.jp2/full/!600,300/0/default.jpg"
"409","dKar brgyud rnam thar gnad kyi sgron me smad cha","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (238)
            
          
              ","EAP039/1/4/201","238 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_201/1.jp2/full/!600,300/0/default.jpg"
"410","Zhi khro bka' brgyad yongs rdzogs","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (122)
            
          
              ","EAP039/1/4/202","122 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_202/1.jp2/full/!600,300/0/default.jpg"
"411","Pad ma dkan po'i rdo rje glu'i phreng ba","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (124)
            
          
              ","EAP039/1/4/203","124 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_203/1.jp2/full/!600,300/0/default.jpg"
"412","Bla ma dgongs 'dus brgyud pa'i gsol 'debs","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (162)
            
          
              ","EAP039/1/4/204","162 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_204/1.jp2/full/!600,300/0/default.jpg"
"413","Pad gling thob yig man ngag zab mo'i gter mdzod","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (154)
            
          
              ","EAP039/1/4/205","154 TIFF images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_205/1.jp2/full/!600,300/0/default.jpg"
"414","Bai ro'i dra 'bag","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (128)
            
          
              ","EAP039/1/4/206","128 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_206/1.jp2/full/!600,300/0/default.jpg"
"415","mKha' 'gro snying thig gi btags grol","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (196)
            
          
              ","EAP039/1/4/207","196 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_207/1.jp2/full/!600,300/0/default.jpg"
"416","dGag lan nges don 'brug sgra","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (100)
            
          
              ","EAP039/1/4/208","100 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_208/1.jp2/full/!600,300/0/default.jpg"
"417","gTer gyi kha byang","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (300)
            
          
              ","EAP039/1/4/209","300 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_209/1.jp2/full/!600,300/0/default.jpg"
"418","Thugs sgrub kyi them yig","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (190)
            
          
              ","EAP039/1/4/210","190 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_210/1.jp2/full/!600,300/0/default.jpg"
"419","rDo rje gro lod gnam lcags 'bar ba","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (202)
            
          
              ","EAP039/1/4/211","202 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_211/1.jp2/full/!600,300/0/default.jpg"
"420","gYang ra rtsig pa lto nyes pa kun sel","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (178)
            
          
              ","EAP039/1/4/212","178 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_212/1.jp2/full/!600,300/0/default.jpg"
"421","sNyan rgyud rin po che'i lung byang","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (130)
            
          
              ","EAP039/1/4/213","130 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_213/1.jp2/full/!600,300/0/default.jpg"
"422","Zab mo yang tig chos skor","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (154)
            
          
              ","EAP039/1/4/214","154 TIFF images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_214/1.jp2/full/!600,300/0/default.jpg"
"423","sPyod khrid snyan brgyud zhal gdams zin bris","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (36)
            
          
              ","EAP039/1/4/215","36 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_215/1.jp2/full/!600,300/0/default.jpg"
"424","bKa' brgyad kyi phyi zor","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (126)
            
          
              ","EAP039/1/4/216","126 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_216/1.jp2/full/!600,300/0/default.jpg"
"425","brGyud tshul don 'grel lnga'i ngo bo gzhi lamm 'bras gsum","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (44)
            
          
              ","EAP039/1/4/217","44 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_217/1.jp2/full/!600,300/0/default.jpg"
"426","Nyi zla gza' 'zin","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (161)
            
          
              ","EAP039/1/4/218","161 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_218/1.jp2/full/!600,300/0/default.jpg"
"427","Bla ma yang tig skor","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (162)
            
          
              ","EAP039/1/4/219","162 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_219/1.jp2/full/!600,300/0/default.jpg"
"428","Thugs sgrub drag po'i skor","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (184)
            
          
              ","EAP039/1/4/220","184 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_220/1.jp2/full/!600,300/0/default.jpg"
"429","Drag po lha gsum skor","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (113)
            
          
              ","EAP039/1/4/221","113 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_221/1.jp2/full/!600,300/0/default.jpg"
"430","gSang spyod spyi 'gro'i dbang gi lag len","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (166)
            
          
              ","EAP039/1/4/222","166 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_222/1.jp2/full/!600,300/0/default.jpg"
"431","Zab chos zhi khro dgongs pa rang grol lo rgyus sogs","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (126)
            
          
              ","EAP039/1/4/223","126 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_223/1.jp2/full/!600,300/0/default.jpg"
"432","Rig 'dzin thugs thig gsang ba'i gan mdzod","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (106)
            
          
              ","EAP039/1/4/224","106 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_224/1.jp2/full/!600,300/0/default.jpg"
"433","dBang bzhi sngon 'dro pad mai ljon shing","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (262)
            
          
              ","EAP039/1/4/225","262 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_225/1.jp2/full/!600,300/0/default.jpg"
"434","rTsa rgyud rdo rje gzhon nu","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (128)
            
          
              ","EAP039/1/4/226","128 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_226/1.jp2/full/!600,300/0/default.jpg"
"435","bKa' brgyad bde 'dus skor","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (149)
            
          
              ","EAP039/1/4/227","149 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_227/1.jp2/full/!600,300/0/default.jpg"
"436","O rgyan pad ma 'byung gnas kyi skyes rabs rnam thar","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (166)
            
          
              ","EAP039/1/4/228","166 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_228/1.jp2/full/!600,300/0/default.jpg"
"437","Dri tshig legs bshad 'dren pa'i shing rta","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (102)
            
          
              ","EAP039/1/4/229","102 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_229/1.jp2/full/!600,300/0/default.jpg"
"438","rDo rje theg pa spyi'i rnam bzhag rgyud don gsal byed sogs","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (101)
            
          
              ","EAP039/1/4/230","101 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_230/1.jp2/full/!600,300/0/default.jpg"
"439","Nges gsang gnad kyi bang mdzod 'byed pa'i lde mig","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (78)
            
          
              ","EAP039/1/4/231","78 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_231/1.jp2/full/!600,300/0/default.jpg"
"440","bKa' brgyad bde gshegs 'dus pa'i skor","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (40)
            
          
              ","EAP039/1/4/232","40 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_232/1.jp2/full/!600,300/0/default.jpg"
"441","Klong gsal gsang ba snying bcud sogs","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (358)
            
          
              ","EAP039/1/4/233","358 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_233/1.jp2/full/!600,300/0/default.jpg"
"442","rDo rje rtsa rgyud kyi dkyil 'khor","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (190)
            
          
              ","EAP039/1/4/234","190 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_234/1.jp2/full/!600,300/0/default.jpg"
"443","bDe gshegs mchod rtan brgyud ki thig rtsa sogs","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (178)
            
          
              ","EAP039/1/4/235","178 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_235/1.jp2/full/!600,300/0/default.jpg"
"444","Phyag chen stong thun rin po che'i gter mdzod","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (286)
            
          
              ","EAP039/1/4/236","286 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_236/1.jp2/full/!600,300/0/default.jpg"
"445","gZa' rgod dug gi spu gri skor","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (119)
            
          
              ","EAP039/1/4/237","119 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_237/1.jp2/full/!600,300/0/default.jpg"
"446","Phur sgrub thugs kyi nying khu","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (215)
            
          
              ","EAP039/1/4/238","215 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_238/1.jp2/full/!600,300/0/default.jpg"
"447","bsTan pa'i rnam bzhag bsal ba'i sgron me","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (79)
            
          
              ","EAP039/1/4/239","79 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_239/1.jp2/full/!600,300/0/default.jpg"
"448","Khor lo sdom pa bcu gsum gyi sgrub thabs","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (140)
            
          
              ","EAP039/1/4/240","140 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_240/1.jp2/full/!600,300/0/default.jpg"
"449","Thugs sgrub gsang 'dus","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (138)
            
          
              ","EAP039/1/4/241","138 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_241/1.jp2/full/!600,300/0/default.jpg"
"450","bKa' brgyad kyi gsol 'debs","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (316)
            
          
              ","EAP039/1/4/242","316 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_242/1.jp2/full/!600,300/0/default.jpg"
"451","Lung bstan bka' rgya ma","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (352)
            
          
              ","EAP039/1/4/243","352 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_243/1.jp2/full/!600,300/0/default.jpg"
"452","Bla ma dgongs 'dus skor","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (190)
            
          
              ","EAP039/1/4/244","190 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_244/1.jp2/full/!600,300/0/default.jpg"
"453","Legs ldan sgrub mchod rin chen phreng ba","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (80)
            
          
              ","EAP039/1/4/245","80 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_245/1.jp2/full/!600,300/0/default.jpg"
