"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal"
"599","sang zang ze ji shu","

        Digital images of sang zang ze ji shu, a book on picking auspicious dates for various purposes. Date: Unknown. Author / scribe: Unknown.

                  
            
              
              View images from this file (38)
            
          
              ","EAP143/4/8/8","1 file","Manuscript","File","Sui","Shuishu, Sui","19th century-20th century","Access is for research purposes only."
"600","fan shu yong shi ji [1940s]","

        Digital images of fan shu yong shi ji, a book on choosing dates to play ""black"" witchcraft . Date: 1940s. Author / scribe: Unknown.

                  
            
              
              View images from this file (62)
            
          
              ","EAP143/4/8/9","1 file","Manuscript","File","Sui","Shuishu, Sui","1940s","Access is for research purposes only."
"601","tan ju liushi geng jia [1960s]","

        Digital images of tan ju liushi geng jia, a book on choosing dates. Date: 1960s. Author / scribe: Unknown.

                  
            
              
              View images from this file (10)
            
          
              ","EAP143/5/1","1 file","Manuscript","File","Sui","Shuishu, Sui","1960s","Access is for research purposes only."
"602","hai zi shu [1990s]","

        Digital images of hai zi shu, a book on burial practice. Date: 1990s. Author / scribe: Unknown.

                  
            
              
              View images from this file (22)
            
          
              ","EAP143/5/2","1 file","Manuscript","File","Sui","Shuishu, Sui","1990s","Access is for research purposes only."
"603","zong he ze ji shu [1960s]","

        Digital images of zong he ze ji shu, a book on picking auspicious dates for various purposes. Date: 1960s. Author / scribe: Unknown.

                  
            
              
              View images from this file (23)
            
          
              ","EAP143/5/3","1 file","Manuscript","File","Sui","Shuishu, Sui","1960s","Access is for research purposes only."
"604","xin wu yong ri [1960s]","

        Digital images of xin wu yong ri, a book on choosing dates for building new houses. Date: 1960s. Author / scribe: Unknown.

                  
            
              
              View images from this file (12)
            
          
              ","EAP143/6/1","1 file","Manuscript","File","Sui","Shuishu, Sui","1960s","Access is for research purposes only."
"605","jia jia yi zi shi [1960s]","

        Digital images of jia jia yi zi shi, a book on choosing dates. Date: 1960s. Author / scribe: Unknown.

                  
            
              
              View images from this file (28)
            
          
              ","EAP143/6/2","1 file","Manuscript","File","Sui","Shuishu, Sui","1960s","Access is for research purposes only."
"606","zong he ze ji shu [early 20th century]","

        Digital images of zong he ze ji shu, a book on picking auspicious dates for various purposes. Date: early 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (15)
            
          
              ","EAP143/7/1","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"607","zong he ze ji shu [early 20th century]","

        Digital images of zong he ze ji shu, a book on picking auspicious dates for various purposes. Date: early 20th century. Author / scribe: Unknown.

                  
            
              
              View images from this file (31)
            
          
              ","EAP143/7/2","1 file","Manuscript","File","Sui","Shuishu, Sui","early 20th century","Access is for research purposes only."
"608","xiu qiao ge jue [1930s]","

        Digital images of xiu qiao ge jue, a book on building bridges. Date: 1930s. Author / scribe: Unknown.

                  
            
              
              View images from this file (3)
            
          
              ","EAP143/8/1","1 file","Manuscript","File","Sui","Shuishu, Sui","1930s","Access is for research purposes only."
